protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s51_n400,400,0.7904695,331.634,1243,1.7668208935220804,8.265572166442873,0.24809208800874002,0.0525,3.196331002814827,1969.6488724731398,4,4.062197865960734,50.441048383259826,-57.131942287549265,21.151634216308594,2.508270
s51_n500,500,0.7720514,823.269,261,18.725637894683206,9.907130622863768,0.38823623050870004,0.176,3.586401081422462,3377.4067680928506,11,14.355984606949391,23.240168448870882,-3.7267083331585145,22.848304748535156,0.176769
s52_n300,300,0.8045046666666668,174.249,30,-9.44169489095038,5.643509483337403,0.5506602586407495,0.6566666666666666,3.4416910011091297,1961.3455920114543,5,7.159282314626238,33.9483043319136,-53.88076623633934,17.57195472717285,4.096884
s52_n400,400,0.8012202500000001,490.368,450,-26.860446477159662,4.775578117370605,0.34335595349262915,0.0775,3.7280989276966543,2681.856743015161,8,6.3075047361666154,44.215832137544794,-80.59338122415673,20.65678596496582,2.903847
s52_n500,500,0.7887106000000002,566.81,0,-4.65513181230186,5.693641471862793,0.23474742393505021,0.13,3.280179380179757,1213.626454826616,1,1.567643582264287,92.50022777724382,-82.18415457027126,23.267786026000977,3.204229
s53_n300,300,0.8059803333333334,210.469,9,-29.37008929185384,4.507241249084472,0.5958877872771589,0.7733333333333333,3.483411251201093,1909.0503464264175,8,7.970580605929195,18.48787850428161,-62.743393853107705,17.108463287353516,3.136483
s53_n400,400,0.8061415000000001,298.188,242,24.837827814998874,9.534696769714355,0.29022015693523634,0.065,2.9961709406790624,1137.928943152581,1,1.435231402916343,84.63399489400334,-45.37793803691751,20.578392028808594,3.358283
s53_n500,500,0.7881425999999999,489.67,804,17.57433751966007,10.325723838806148,0.5222587823592466,0.5,2.991466803273965,2103.4806295386347,2,6.774335370392954,34.86640337578733,-2.29004882187041,24.497800827026367,1.423028
s54_n300,300,0.7898796666666668,270.554,133,9.063013369557758,9.278499412536618,0.27799641167757955,0.006666666666666667,3.195770801888498,1473.6883600554827,3,3.3913089459745316,41.98879021188037,-35.523354328761954,18.20671844482422,2.415332
s54_n400,400,0.7981579999999999,351.394,580,-24.340077894641688,5.35203914642334,0.45012357915217494,0.3025,3.595563988273357,1181.9995461212545,1,3.8449650017699506,47.25436019780854,-75.30252854282784,21.559654235839844,3.925956
s54_n500,500,0.7890208,324.377,429,3.4696981965449996,9.07851848602295,0.6606718803454706,0.936,2.302220978036542,2926.7224096258224,10,10.384590849635794,3.6911140505723985,-0.9877354362530718,22.048572540283203,1.694506
s55_n300,300,0.8021776666666667,212.305,431,-5.813696137542749,5.716092872619629,0.4980018147259266,0.39,3.532238042493273,2369.9527200571206,7,8.698090206333523,29.871939504590316,-36.64291633446366,18.142778396606445,3.014557
s55_n400,400,0.7885387499999998,440.958,185,-6.627432289666636,5.855462074279784,0.23354162151830496,0.0,3.7448748310054505,3968.0414703466145,11,12.984715930085503,43.798226884341595,-50.06092325695565,21.214529037475586,2.303381
s55_n500,500,0.8040140000000001,483.96,400,-17.936940341936577,5.0875673294067365,0.4396905964774553,0.372,3.336116172189178,2407.5905487172986,7,7.278677134859667,61.03261697938342,-78.26701667445604,21.764345169067383,3.000482
s56_n300,300,0.7969606666666668,269.235,743,-12.959730290266975,5.165777778625486,0.18733736114142013,0.0,3.0785962327711287,2415.0986364240634,7,5.808889580417037,32.23283271022602,-55.19884857109109,19.097139358520508,2.717559
s56_n400,400,0.7700907499999999,338.17,1350,24.69329989072404,10.601455116271975,0.3687462531480237,0.07,2.8793211628275253,2110.591183975078,5,10.649914477826039,42.42747668508965,-10.69261974823216,23.769657135009766,1.382998
s56_n500,500,0.7917160000000001,646.074,140,-0.28312634270265846,6.793930625915528,0.4392160674910521,0.32,3.229220971426902,1633.1183606366785,3,4.394449657398441,82.85670470028901,-74.87490360865931,23.62224578857422,2.756141
s57_n300,300,0.7990013333333333,217.486,358,3.2619375417557137,8.574891471862792,0.33987438169640466,0.17666666666666667,3.0960557868130976,1271.6267382242938,2,2.8442068747261984,42.716508301685025,-30.835411632132725,18.08035659790039,2.654749
s57_n400,400,0.792586,486.216,10,-11.137673853969261,5.092455482482909,0.4112709111992352,0.1925,3.666181996797651,2368.9900837358064,8,6.796831824900395,50.854581998992785,-43.99976011211733,19.131200790405273,3.530025
s57_n500,500,0.7928062,452.329,192,49.55820354807665,10.138378715515138,0.45225898877762516,0.338,2.6592430330397523,1704.2219726841272,3,2.3314671058228593,109.99501706469312,-18.595591128382686,21.908832550048828,2.068478
