id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction
2ck3_B,510,99.45098039215686,0.40784313725490196,-0.10705882352941176,0.24313725490196078,-0.013788284485633347,0.058823529411764705
2ck3_C,510,99.45098039215686,0.40784313725490196,-0.10705882352941176,0.24313725490196078,-0.013788284485633347,0.058823529411764705
2jdi_A,510,99.45098039215686,0.40784313725490196,-0.10705882352941176,0.24313725490196078,-0.013788284485633347,0.058823529411764705
2jdi_B,510,99.45098039215686,0.40784313725490196,-0.10705882352941176,0.24313725490196078,-0.013788284485633347,0.058823529411764705
2jdi_C,510,99.45098039215686,0.40784313725490196,-0.10705882352941176,0.24313725490196078,-0.013788284485633347,0.058823529411764705
1h8e_D,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
1h8e_E,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
1h8e_F,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2ck3_D,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2ck3_E,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2ck3_F,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2jdi_D,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2jdi_E,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
2jdi_F,482,99.95850622406638,0.4004149377593361,-0.00020746887966810457,0.2219917012448133,0.15296746020854352,0.05601659751037344
9o19_D,464,96.01293103448276,0.4051724137931034,-0.101508620689655,0.23275862068965517,0.12724269151786424,0.06681034482758622
9o19_E,464,96.01293103448276,0.4051724137931034,-0.101508620689655,0.23275862068965517,0.12724269151786424,0.06681034482758622
9o19_F,464,96.01293103448276,0.4051724137931034,-0.101508620689655,0.23275862068965517,0.12724269151786424,0.06681034482758622
2gh9_A,386,85.64766839378238,0.344559585492228,-0.055181347150258964,0.20725388601036268,-0.06366907986937721,0.11398963730569948
2ghs_A,326,76.96319018404907,0.32515337423312884,-0.32331288343558284,0.2239263803680982,0.10473535052001298,0.0705521472392638
2gi3_A,476,90.73529411764704,0.42436974789915966,-0.11071428571428577,0.26260504201680673,-0.0068394245303054655,0.08823529411764705
3ip4_A,485,86.63917525773195,0.36701030927835054,-0.23340206185567003,0.24742268041237112,0.10011515288326783,0.0865979381443299
2gjl_A,328,97.71341463414633,0.40548780487804875,0.03963414634146334,0.2225609756097561,0.034762106259212,0.04268292682926829
2hxt_A,441,97.89115646258503,0.3945578231292517,-0.014739229024943179,0.2312925170068027,0.13469857389745624,0.07482993197278912
2hne_A,436,98.55504587155964,0.39908256880733944,-0.003440366972477127,0.22935779816513763,0.1549019599857432,0.07568807339449542
2hne_B,436,98.55504587155964,0.39908256880733944,-0.003440366972477127,0.22935779816513763,0.1549019599857432,0.07568807339449542
2hne_C,436,98.55504587155964,0.39908256880733944,-0.003440366972477127,0.22935779816513763,0.1549019599857432,0.07568807339449542
2hne_D,436,98.55504587155964,0.39908256880733944,-0.003440366972477127,0.22935779816513763,0.1549019599857432,0.07568807339449542
2hxu_A,441,98.11791383219955,0.3945578231292517,-0.0018140589569162202,0.2290249433106576,0.1446827948040571,0.07482993197278912
4a35_A,441,92.17687074829932,0.3945578231292517,-0.1818594104308392,0.24943310657596374,0.04657614204135522,0.07936507936507936
2hxv_A,360,86.77777777777777,0.4166666666666667,-0.26416666666666655,0.2861111111111111,0.008272525965989857,0.08333333333333333
2hy7_A,406,82.16748768472905,0.374384236453202,-0.1682266009852218,0.1921182266009852,-0.021719249693236308,0.10344827586206896
2hyx_A,352,79.82954545454545,0.3494318181818182,-0.28607954545454545,0.16761363636363635,0.014240439114610287,0.09943181818181818
2hyx_B,352,79.82954545454545,0.3494318181818182,-0.28607954545454545,0.16761363636363635,0.014240439114610287,0.09943181818181818
2hyx_C,352,79.82954545454545,0.3494318181818182,-0.28607954545454545,0.16761363636363635,0.014240439114610287,0.09943181818181818
2hyx_D,352,79.82954545454545,0.3494318181818182,-0.28607954545454545,0.16761363636363635,0.014240439114610287,0.09943181818181818
2hzk_A,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzk_B,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzk_C,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzk_D,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzl_A,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzl_B,365,73.36986301369863,0.3315068493150685,-0.11479452054794526,0.1726027397260274,0.09390450286833112,0.13150684931506848
2hzp_A,501,91.29740518962076,0.38323353293413176,-0.24850299401197606,0.2415169660678643,0.04948536307991826,0.08582834331337325
3e9k_A,465,97.31182795698925,0.40430107526881726,-0.1490322580645162,0.24086021505376343,0.030489322147900264,0.0881720430107527
2i0o_A,304,77.33552631578947,0.34210526315789475,-0.2967105263157895,0.2532894736842105,0.21307482530885127,0.0756578947368421
2i0q_B,385,65.22077922077922,0.24415584415584418,-0.6254545454545455,0.28571428571428575,-0.30685953932470506,0.07792207792207792
2i0z_A,447,88.74720357941833,0.36241610738255026,-0.2268456375838927,0.21923937360178972,0.0,0.0738255033557047
2iru_A,303,86.03960396039604,0.3729372937293729,-0.19438943894389454,0.2112211221122112,0.0,0.06930693069306931
2iru_B,303,86.03960396039604,0.3729372937293729,-0.19438943894389454,0.2112211221122112,0.0,0.06930693069306931
2irx_A,303,86.03960396039604,0.3729372937293729,-0.19438943894389454,0.2112211221122112,0.0,0.06930693069306931
2iry_A,303,86.03960396039604,0.3729372937293729,-0.19438943894389454,0.2112211221122112,0.0,0.06930693069306931
2iry_B,303,86.03960396039604,0.3729372937293729,-0.19438943894389454,0.2112211221122112,0.0,0.06930693069306931
2ism_A,352,90.51136363636363,0.48579545454545453,-0.3480113636363638,0.23863636363636362,-0.08103325090921827,0.08806818181818182
2ism_B,352,90.51136363636363,0.48579545454545453,-0.3480113636363638,0.23863636363636362,-0.08103325090921827,0.08806818181818182
2isn_A,364,89.17582417582418,0.3983516483516484,-0.24807692307692286,0.2582417582417582,0.10914446942506793,0.06043956043956043
2isn_B,364,89.17582417582418,0.3983516483516484,-0.24807692307692286,0.2582417582417582,0.10914446942506793,0.06043956043956043
2isw_A,323,93.56037151702786,0.37151702786377705,-0.09566563467492256,0.25077399380804954,0.05238806945968822,0.05572755417956657
2isw_B,323,93.56037151702786,0.37151702786377705,-0.09566563467492256,0.25077399380804954,0.05238806945968822,0.05572755417956657
3gay_A,323,93.56037151702786,0.37151702786377705,-0.09442724458204321,0.25077399380804954,0.05238806945968822,0.05572755417956657
3gay_B,323,93.56037151702786,0.37151702786377705,-0.09442724458204321,0.25077399380804954,0.05238806945968822,0.05572755417956657
3gb6_A,323,93.86996904024767,0.37151702786377705,-0.07801857585139305,0.2476780185758514,0.04240384855308735,0.05572755417956657
3gb6_B,323,93.86996904024767,0.37151702786377705,-0.07801857585139305,0.2476780185758514,0.04240384855308735,0.05572755417956657
2it1_A,362,103.86740331491713,0.45856353591160215,-0.1715469613259667,0.287292817679558,0.01639041618816929,0.08287292817679558
2it1_B,362,103.86740331491713,0.45856353591160215,-0.1715469613259667,0.287292817679558,0.01639041618816929,0.08287292817679558
2iu4_A,336,96.90476190476191,0.4077380952380953,-0.0985119047619048,0.2113095238095238,0.10763387839982945,0.09226190476190477
2iu4_B,336,96.90476190476191,0.4077380952380953,-0.0985119047619048,0.2113095238095238,0.10763387839982945,0.09226190476190477
2iu6_A,336,96.90476190476191,0.4077380952380953,-0.0985119047619048,0.2113095238095238,0.10763387839982945,0.09226190476190477
2iu6_B,336,96.90476190476191,0.4077380952380953,-0.0985119047619048,0.2113095238095238,0.10763387839982945,0.09226190476190477
2iuc_A,375,82.55999999999999,0.296,-0.08506666666666671,0.1973333333333333,0.09177037335564536,0.096
2iuc_B,375,82.55999999999999,0.296,-0.0528000000000001,0.18933333333333335,0.1318875965636278,0.096
2w5v_A,375,82.82666666666665,0.296,-0.09626666666666675,0.2053333333333333,0.07716595481229918,0.096
2w5v_B,375,82.82666666666665,0.296,-0.09626666666666675,0.2053333333333333,0.07716595481229918,0.096
2w5w_A,375,82.82666666666665,0.296,-0.09626666666666675,0.2053333333333333,0.07716595481229918,0.096
2w5w_B,375,82.82666666666665,0.296,-0.09626666666666675,0.2053333333333333,0.07716595481229918,0.096
2w5x_A,375,82.82666666666665,0.2986666666666667,-0.09626666666666675,0.20533333333333337,0.07716595481229926,0.096
2w5x_B,375,82.82666666666665,0.2986666666666667,-0.09626666666666675,0.20533333333333337,0.07716595481229926,0.096
2nv9_A,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_B,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_C,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_D,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_E,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_F,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_G,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nv9_H,372,87.47311827956989,0.3844086021505376,-0.1771505376344087,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_A,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_B,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_C,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_D,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_E,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_F,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_G,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nva_H,372,87.20430107526882,0.3844086021505376,-0.18387096774193545,0.22580645161290322,0.2272437815030624,0.11827956989247312
2nw8_A,306,85.718954248366,0.43790849673202614,-0.46372549019607817,0.23856209150326796,0.05799194697768664,0.10784313725490197
2nw8_B,306,85.718954248366,0.43790849673202614,-0.46372549019607817,0.23856209150326796,0.05799194697768664,0.10784313725490197
2nw9_A,306,85.718954248366,0.43790849673202614,-0.46372549019607817,0.23856209150326796,0.05799194697768664,0.10784313725490197
2nw9_B,306,85.718954248366,0.43790849673202614,-0.46372549019607817,0.23856209150326796,0.05799194697768664,0.10784313725490197
2nwh_A,317,98.6750788643533,0.38485804416403785,0.07192429022082023,0.23659305993690855,0.05648135595244821,0.04416403785488959
2nx9_A,464,97.75862068965516,0.38362068965517243,-0.12650862068965513,0.21551724137931033,0.10266234189714771,0.05818965517241379
2nx9_B,464,97.75862068965516,0.38362068965517243,-0.12650862068965513,0.21551724137931033,0.10266234189714771,0.05818965517241379
2oyc_A,306,90.359477124183,0.40522875816993464,-0.12222222222222201,0.23529411764705882,0.04699656267622358,0.058823529411764705
2p27_A,306,90.359477124183,0.40522875816993464,-0.12222222222222201,0.23529411764705882,0.04699656267622358,0.058823529411764705
5gyn_A,301,90.8970099667774,0.4053156146179402,-0.0744186046511629,0.23920265780730898,0.04699656267622358,0.059800664451827246
2ozg_A,396,96.81818181818183,0.4090909090909091,-0.1717171717171718,0.196969696969697,0.043465693781090345,0.09090909090909091
9wqv_C,356,69.01685393258427,0.3174157303370787,-0.3449438202247193,0.199438202247191,0.3099848383169077,0.0898876404494382
9x0i_A,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
9x0i_B,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
9xau_A,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
9xau_B,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
9xau_C,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
9xau_D,479,90.39665970772444,0.3903966597077244,-0.19352818371607505,0.22964509394572025,0.0,0.08768267223382045
1moq_A,368,104.99999999999999,0.41847826086956524,-0.046467391304347794,0.22282608695652173,0.14612803567823807,0.05978260869565217
1mor_A,368,104.99999999999999,0.41847826086956524,-0.046467391304347794,0.22282608695652173,0.14612803567823807,0.05978260869565217
1mos_A,368,104.99999999999999,0.41847826086956524,-0.046467391304347794,0.22282608695652173,0.14612803567823807,0.05978260869565217
7dnr_A,368,104.99999999999999,0.41847826086956524,-0.046467391304347794,0.22282608695652173,0.14612803567823807,0.05978260869565217
7dnr_B,368,104.99999999999999,0.41847826086956524,-0.046467391304347794,0.22282608695652173,0.14612803567823807,0.05978260869565217
1mpp_A,361,70.96952908587258,0.29362880886426596,-0.16288088642659282,0.1800554016620499,0.34053853694765485,0.12742382271468145
1nxc_A,478,83.09623430962343,0.4121338912133891,-0.3087866108786611,0.24267782426778242,0.044203662492053486,0.12552301255230125
5kkb_A,469,84.4776119402985,0.4136460554371002,-0.2513859275053304,0.23240938166311298,0.0548486680073451,0.1279317697228145
5kkb_B,469,84.4776119402985,0.4136460554371002,-0.2513859275053304,0.23240938166311298,0.0548486680073451,0.1279317697228145
1nxu_A,333,87.35735735735734,0.3783783783783784,-0.18348348348348353,0.22822822822822822,0.08940041122931076,0.06906906906906907
1nxu_B,333,87.35735735735734,0.3783783783783784,-0.18348348348348353,0.22822822822822822,0.08940041122931076,0.06906906906906907
1fhv_A,323,98.79256965944272,0.4396284829721362,-0.11393188854489161,0.2476780185758514,0.12802981358544185,0.06811145510835914
1fhu_A,320,99.40625,0.44375,-0.11687499999999995,0.25,0.1280298135854418,0.06875
1r6w_A,322,98.7888198757764,0.4440993788819876,-0.13043478260869568,0.24844720496894407,0.12802981358544185,0.06832298136645962
3gc2_A,323,96.74922600619196,0.43653250773993807,-0.13777089783281732,0.25077399380804954,0.11579535716843029,0.06811145510835914
1e8c_A,498,94.47791164658635,0.3835341365461848,-0.07771084337349399,0.21686746987951808,0.14342214230231315,0.05622489959839358
1e8c_B,498,94.47791164658635,0.3835341365461848,-0.07771084337349399,0.21686746987951808,0.14342214230231315,0.05622489959839358
7b53_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b53_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b60_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b60_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b61_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b61_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b68_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b68_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6g_AAA,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6g_BBB,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6k_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6k_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6m_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6m_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6n_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6n_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6o_A,496,94.85887096774195,0.38306451612903225,-0.07217741935483868,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6o_B,496,94.85887096774195,0.38306451612903225,-0.07217741935483868,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6p_A,496,94.85887096774195,0.38306451612903225,-0.07217741935483868,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6p_B,496,94.85887096774195,0.38306451612903225,-0.07217741935483868,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6q_A,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b6q_B,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b9w_AAA,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
7b9w_BBB,496,94.85887096774195,0.38306451612903225,-0.052217741935483786,0.2157258064516129,0.15296746020854343,0.056451612903225805
1e8u_A,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1e8u_B,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1e8v_A,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1e8v_B,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1usr_A,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1usr_B,454,72.99559471365637,0.3348017621145374,-0.2433920704845814,0.18281938325991187,-0.010219165181686031,0.10132158590308371
1eb4_A,509,106.36542239685657,0.37917485265225925,0.13280943025540268,0.19646365422396855,0.0854301953246263,0.041257367387033395
1gk2_A,509,106.16895874263261,0.37917485265225925,0.12848722986247527,0.19646365422396855,0.0854301953246263,0.041257367387033395
1gk2_B,509,106.16895874263261,0.37917485265225925,0.12848722986247527,0.19646365422396855,0.0854301953246263,0.041257367387033395
1gk2_C,509,106.16895874263261,0.37917485265225925,0.12848722986247527,0.19646365422396855,0.0854301953246263,0.041257367387033395
1gk2_D,509,106.16895874263261,0.37917485265225925,0.12848722986247527,0.19646365422396855,0.0854301953246263,0.041257367387033395
1gkj_A,509,106.16895874263261,0.3772102161100196,0.14282907662082495,0.19646365422396855,0.0854301953246263,0.043222003929273084
1gkm_B,509,106.16895874263261,0.37917485265225925,0.13477406679764223,0.19646365422396855,0.0854301953246263,0.043222003929273084
4oh1_A,351,84.24501424501423,0.3646723646723647,-0.11111111111111122,0.23076923076923078,0.09455610761457907,0.08262108262108263
4oh7_A,320,81.5,0.35000000000000003,-0.27749999999999986,0.23750000000000002,0.11197375944393234,0.059375
4oh7_B,320,81.5,0.35000000000000003,-0.27749999999999986,0.23750000000000002,0.11197375944393234,0.059375
4ohx_A,431,87.70301624129931,0.3921113689095127,-0.16566125290023198,0.24593967517401388,0.09691001300805642,0.08120649651972157
4ohy_A,431,87.70301624129931,0.3921113689095127,-0.16566125290023198,0.24593967517401388,0.09691001300805642,0.08120649651972157
4oic_B,467,86.74518201284795,0.3597430406852249,0.09293361884368301,0.22483940042826556,0.1391791757229101,0.059957173447537475
3kdj_B,316,84.27215189873418,0.3829113924050632,-0.2528481012658226,0.2816455696202531,-0.009545317906230338,0.06962025316455697
3qn1_B,337,85.34124629080118,0.39465875370919884,-0.22937685459940638,0.26409495548961426,0.028645181449530006,0.06824925816023739
3kb3_B,321,87.16510903426791,0.3956386292834891,-0.2105919003115263,0.2616822429906542,0.04042865705560822,0.06542056074766354
4la7_B,331,86.88821752265862,0.3987915407854985,-0.20060422960725088,0.2598187311178248,0.059314001215982015,0.06646525679758308
5mn0_B,333,86.93693693693693,0.4024024024024024,-0.22612612612612598,0.26726726726726724,0.028645181449530006,0.06906906906906907
7mwn_B,333,89.3093093093093,0.40540540540540543,-0.20660660660660662,0.26726726726726724,0.028645181449530096,0.06606606606606606
8ay3_B,333,87.23723723723722,0.3993993993993994,-0.2102102102102102,0.26426426426426425,0.019305155195386628,0.06906906906906907
8ay6_B,333,86.06606606606606,0.4024024024024024,-0.25705705705705695,0.2702702702702703,0.037788560889399754,0.06906906906906907
8ay8_B,333,86.06606606606606,0.3993993993993994,-0.24084084084084068,0.26726726726726724,0.028645181449530006,0.06906906906906907
8aya_B,333,86.06606606606607,0.3993993993993994,-0.23213213213213207,0.26726726726726724,0.028645181449530006,0.06906906906906907
9h0h_B,332,87.19879518072288,0.40060240963855426,-0.2132530120481927,0.2650602409638554,0.03862940235613092,0.06927710843373494
9h0i_B,332,87.19879518072288,0.40060240963855426,-0.2132530120481927,0.2650602409638554,0.03862940235613092,0.06927710843373494
9h0j_B,332,87.19879518072288,0.40060240963855426,-0.2132530120481927,0.2650602409638554,0.03862940235613092,0.06927710843373494
3ujk_A,324,83.02469135802468,0.3827160493827161,-0.24660493827160473,0.2716049382716049,-0.019305155195386732,0.07098765432098765
4ojv_A,369,96.09756097560975,0.43360433604336046,-0.29620596205962074,0.24932249322493227,0.09275405323689871,0.08672086720867209
4ojx_A,369,96.09756097560975,0.43360433604336046,-0.29620596205962074,0.24932249322493227,0.09275405323689871,0.08672086720867209
4okz_A,365,85.2876712328767,0.4246575342465753,-0.3128767123287672,0.2493150684931507,0.16057909287743363,0.08767123287671233
4okz_B,365,85.2876712328767,0.4246575342465753,-0.3128767123287672,0.2493150684931507,0.16057909287743363,0.08767123287671233
4okz_C,365,85.2876712328767,0.4246575342465753,-0.3128767123287672,0.2493150684931507,0.16057909287743363,0.08767123287671233
4okz_D,365,85.2876712328767,0.4246575342465753,-0.3128767123287672,0.2493150684931507,0.16057909287743363,0.08767123287671233
4ol9_A,304,99.50657894736842,0.3947368421052632,0.10460526315789487,0.2006578947368421,0.013788284485633285,0.03618421052631579
4r60_A,400,92.825,0.36750000000000005,0.03699999999999992,0.175,0.17107045768063045,0.065
4r60_B,400,92.825,0.36750000000000005,0.03699999999999992,0.175,0.17107045768063045,0.065
5cde_A,398,93.5427135678392,0.36683417085427134,0.056030150753768826,0.17336683417085427,0.18631042423736746,0.06532663316582915
5cde_B,398,93.5427135678392,0.36683417085427134,0.056030150753768826,0.17336683417085427,0.18631042423736746,0.06532663316582915
5fcf_A,399,93.05764411027569,0.3684210526315789,0.038095238095238015,0.17543859649122806,0.17107045768063045,0.06516290726817042
5fcf_B,399,93.05764411027569,0.3684210526315789,0.038095238095238015,0.17543859649122806,0.17107045768063045,0.06516290726817042
5fch_A,399,93.05764411027569,0.3684210526315789,0.038095238095238015,0.17543859649122806,0.17107045768063045,0.06516290726817042
5fch_B,399,93.05764411027569,0.3684210526315789,0.038095238095238015,0.17543859649122806,0.17107045768063045,0.06516290726817042
4r6f_A,331,107.55287009063443,0.3534743202416918,-0.2486404833836857,0.14501510574018125,0.034762106259212,0.05438066465256798
4r5c_A,304,116.11842105263159,0.3585526315789474,-0.1996710526315787,0.15460526315789475,0.16136800223497488,0.03289473684210526
4r6h_A,428,73.94859813084112,0.3317757009345794,-0.5892523364485983,0.24766355140186916,0.06445798922691853,0.10514018691588783
4r6k_A,428,75.44392523364485,0.36448598130841114,-0.6703271028037384,0.2757009345794392,0.10179893310003738,0.10046728971962615
5z6b_A,427,79.95316159250585,0.3747072599531616,-0.5379391100702577,0.2763466042154567,0.07255066714861176,0.10304449648711944
