protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s45_n400,400,0.8243434999999999,596.547,1,-78.38610502753396,4.3958936691284185,0.8242314109921489,1.0,3.543377183826506,1009.2098959732341,1,2.073380700152166,13.051464425932672,-120.36734629608202,19.20418357849121,4.480157
s45_n500,500,0.8148869999999999,722.563,1586,-33.64037666397222,4.9799711227416985,0.4486100826034508,0.322,3.7856114437964794,2739.373839582313,4,6.611261067548141,75.78407878645423,-88.80711680539036,24.037071228027344,3.502392
s46_n300,300,0.8272303333333334,178.099,81,-60.54534121348923,4.0500284194946286,0.8454471577903881,0.9933333333333333,3.4792253707315166,1412.226114667266,2,3.6935178120187064,10.686751230574536,-92.67713579238077,17.86148452758789,4.257771
s46_n400,400,0.7770570000000001,1660.39,927,-20.11643179842166,4.3484899520874025,0.3664198838405801,0.055,3.6894257111979054,4431.712495598863,17,13.089985878013126,14.401269624850356,-18.213892188325264,19.838638305664062,0.861988
s46_n500,500,0.8091998,522.81,70,-30.72751333655583,4.89079074859619,0.5778231291711828,0.664,3.6194492760456405,1445.5310557848475,4,2.484258744366876,30.823988864308554,-80.37254734244348,23.81946563720703,1.933782
s47_n300,300,0.8260973333333334,218.512,5,-66.5221731214497,4.0500284194946286,0.8558992361571489,1.0,3.298882398319637,1135.6529645190024,1,1.9546392298950126,9.043066541788784,-106.20126365577715,17.31362533569336,5.059284
s47_n400,400,0.83219525,371.653,0,-76.06529747387243,4.353889656066895,0.799446509062221,1.0,3.4140554672221866,771.2284606240427,3,0.8248934140854609,62.8754592208834,-149.7080074948911,20.721637725830078,6.706174
s47_n500,500,0.7974782,715.52,234,1.5091606703056506,8.96376476287842,0.4982854932048564,0.508,1.9498926024235366,914.7409328266791,2,0.9860833107069871,17.044958188965204,-4.507522224853224,23.32705307006836,-0.088850
s48_n300,300,0.8269053333333333,215.46,686,-64.9147026040191,4.492519950866699,0.7832131710488107,0.9566666666666667,3.4411356367889967,1151.6941224363936,3,1.640607363780712,10.453308310968676,-113.87028040292992,18.05723762512207,5.363258
s48_n400,400,0.84970775,312.926,0,-124.36685617416906,4.0500284194946286,0.8356581679476585,1.0,3.302754168850678,1690.6268974596521,4,3.218495999484353,9.596726142327912,-205.6188472440179,20.54691505432129,5.994736
s48_n500,500,0.8055592,1057.51,2274,-3.914584529389842,6.076224708557128,0.3285860447090123,0.088,3.6118356312768474,2723.847937970376,8,9.902157148477666,89.06914586672491,-42.813835597219615,21.50118064880371,2.332007
s49_n300,300,0.7842676666666667,570.288,174,-14.759785763282737,4.71362361907959,0.6383961165403964,0.8466666666666667,3.5043855118027194,1926.8700317756188,6,5.819165771705125,12.24516311500701,-23.837975691137967,17.390338897705078,2.025301
s49_n400,400,0.7919182499999999,509.527,469,-32.887363532878666,4.4150484085083015,0.4001661930480671,0.26,3.9160707772862655,4535.846655041483,13,13.028410617681033,28.122414342581745,-55.97437578797326,20.284616470336914,2.082413
s49_n500,500,0.8352524000000001,389.385,263,-92.61432077277765,4.388902473449707,0.40009548570643483,0.268,2.905664618800277,1257.2380262174345,1,1.9155548675620904,46.1191609989626,-156.0537626786913,23.249479293823242,5.600818
s50_n300,300,0.802614,352.776,440,-35.44568990123164,4.352752876281738,0.5439784536638567,0.5766666666666667,3.870813497560707,2220.1622896049084,6,7.3572254028479644,15.836582086903155,-49.98740969159596,17.89676284790039,2.403869
s50_n400,400,0.819864,625.834,101,-57.847092704450894,4.742384147644043,0.7201774184056953,0.9525,3.7276718265007234,1514.2122896126593,2,3.629565827979362,13.091430966909874,-105.8574395054275,20.792999267578125,3.693299
s50_n500,500,0.7980405999999999,472.69,1806,-25.163913201593708,4.0500284194946286,0.4336162384225357,0.298,2.568885531608528,6947.430778812243,19,41.22709763347001,4.423217877742221,-52.22028476745109,20.607248306274414,2.565312
s51_n300,300,0.8244373333333334,205.387,11,-63.780732921924496,4.0500284194946286,0.8116130762172861,1.0,3.363004176596805,1157.981931671699,2,2.5673323177453398,10.620871761279659,-101.51556241366275,17.443485260009766,4.751616
s51_n400,400,0.8239709999999999,392.061,347,-75.80353544569358,4.232254219055175,0.5419646993092998,0.5325,3.259372362966054,1849.177815933329,4,3.003385170626104,20.347778611943713,-129.74736229090257,21.142024993896484,4.782968
s51_n500,500,0.7961642,1152.38,22,-43.18052673304093,4.262606239318848,0.6254727767781131,0.828,3.8316295471354076,1887.3925889174038,5,7.186873538430925,8.510070541746407,-80.05903297873661,22.854663848876953,1.320573
s52_n300,300,0.8180633333333333,224.357,6,-55.01776168246073,4.2451566696167,0.7218922553697321,0.8666666666666667,3.4778856518738395,1809.2112733450253,3,3.2076297337799833,12.33824823582325,-90.84218184638004,17.598440170288086,3.984747
s52_n400,400,0.8235085000000001,402.617,122,-65.86037949888933,4.20849552154541,0.6684757211661752,0.8425,3.7434392849560343,1764.0722079327663,5,3.317906443682894,29.865263246149194,-126.67170677744025,20.667377471923828,4.372410
s52_n500,500,0.8059736000000001,788.379,0,-26.430845527090042,4.763982963562011,0.4252753310323123,0.202,3.371878699198387,1453.459192106925,2,2.0931963993467146,64.74778491722557,-85.49123127832672,23.25243377685547,2.883036
s53_n300,300,0.8233806666666668,220.966,3,-61.467597034024664,4.0500284194946286,0.8037148676697012,0.9633333333333334,3.4603454475006243,1125.2000321241119,3,2.2225277531981975,6.387463821055121,-104.457880754027,17.11057472229004,3.936045
s53_n400,400,0.8471452500000001,372.344,189,-72.93755752145957,4.428632926940918,0.5748112686830281,0.6675,2.99425993695213,1053.123153553719,2,1.0983612191998406,30.190604722318977,-124.25809412207971,20.58572769165039,6.327415
s53_n500,500,0.8051916,1033.35,457,-46.28766702639159,4.0500284194946286,0.5451757008615963,0.584,3.4098485732077832,1808.3183683262891,4,4.274879983154328,6.183542224825385,-69.49813552472727,24.524633407592773,2.281708
s54_n300,300,0.8173996666666667,297.251,0,-51.37488199582952,4.32490177154541,0.6615973605669528,0.93,3.3702101088540126,1645.9874404287516,3,1.4375648883908463,13.195484433011107,-89.16515670555779,18.21039581298828,3.875406
s54_n400,400,0.81265075,452.844,565,-69.17709667537868,4.420732307434083,0.6156938347245469,0.715,3.6385424317017407,1049.5684578048113,1,3.455913462383138,17.702357661920303,-132.64944532176935,21.55140495300293,4.058363
s54_n500,500,0.8034644000000001,919.34,8,-13.484050665850193,4.0500284194946286,0.6357166783336359,0.82,2.520595187296631,1500.603866672972,6,3.7723938944775037,2.6129495633267075,-14.340686895346382,22.053865432739258,1.140883
s55_n300,300,0.8096823333333333,159.064,19,-43.669907833087024,4.184566307067871,0.7186126264726201,0.9,3.569897416077126,2115.488769249037,4,7.428700077063944,7.857197868740666,-77.27866444334764,18.148025512695312,3.702367
s55_n400,400,0.804327,645.041,571,-43.30274937917581,4.566637992858888,0.40939449295249675,0.2775,3.926667662389377,3484.793182450096,11,8.47256747694439,29.279799026936118,-85.16102846500664,21.216665267944336,2.715702
s55_n500,500,0.8289462000000001,598.927,86,-96.51251219267846,4.095044898986816,0.6823575083885415,0.87,3.5322142894232647,1563.205947655028,2,3.554487113123704,24.945352381059013,-161.34629982577292,21.757509231567383,4.608664
s56_n300,300,0.8619183333333335,148.291,0,-113.61106579325569,4.0500284194946286,0.8517189115140863,1.0,2.7923895702291768,1094.858819442678,4,0.4616176924450961,4.403018804832843,-182.7204331589333,19.090314865112305,7.837884
s56_n400,400,0.79522625,361.043,13,-42.56497526379091,4.411012840270996,0.4869822569543571,0.5075,3.357914960536819,1807.4300819324947,6,5.434569121474563,27.759112583223967,-66.58229807450802,23.759485244750977,2.425689
s56_n500,500,0.8199892,373.505,0,-122.09506364336426,4.0500284194946286,0.7418074097852129,0.982,3.0437183388407525,1363.7442466138516,2,1.6916164526973756,16.089920709765746,-208.57432997292227,23.64802360534668,5.110626
s57_n300,300,0.8340736666666667,164.25,0,-66.39853851731507,4.221909523010253,0.7533414507872319,0.96,3.1859955645760674,993.2050263562624,2,1.3725370075994954,15.78334829509871,-102.34093903274373,18.061378479003906,5.024982
s57_n400,400,0.8071154999999999,482.889,750,-51.96846606859678,4.227593421936036,0.5156923609885433,0.4325,3.7284486402261474,2112.893624612071,7,6.85739872754812,24.728187469269788,-84.58407888396879,19.12757682800293,3.910528
s57_n500,500,0.8072762,865.12,44,3.5627256117394595,8.642067527770998,0.43599467289070115,0.198,2.956711391362736,1815.2587272674675,2,2.836273909240572,74.92902444752255,-43.02603107210841,21.909801483154297,2.206019
